epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
34,0.83512,0.80098,0.84536,0.788,0.81172,0.8644,0.8347,0.8665,0.8440000000000001,0.8641,0.816236,0.8547399999999999,0.8418080859885321,0.8676719140114678,0.7949981831630462,0.8374738168369538
35,0.85909,0.75869,0.84235,0.81767,0.80657,0.8734999999999999,0.8441,0.8613,0.8604,0.8589,0.816874,0.8596400000000001,0.8502861558704456,0.8689938441295545,0.7824548160468613,0.8512931839531387
36,0.82475,0.82328,0.84736,0.83712,0.83907,0.8656999999999999,0.8475,0.8636,0.8687999999999999,0.8643000000000001,0.8343160000000001,0.86198,0.8545230837472854,0.8694369162527146,0.8252175328763578,0.8434144671236423
37,0.83803,0.82033,0.83267,0.83647,0.84326,0.8644,0.857,0.8758,0.8591,0.8651000000000001,0.8341520000000001,0.8642799999999999,0.8577496401324275,0.8708103598675724,0.8264499005459551,0.8418540994540451
38,0.83317,0.84426,0.85571,0.84669,0.83875,0.8717,0.8529000000000001,0.8774,0.8667,0.866,0.843716,0.8669399999999999,0.8588143369501313,0.8750656630498685,0.836115001118274,0.8513169988817261
39,0.85131,0.82033,0.85805,0.788,0.83779,0.8732,0.8583,0.8809999999999999,0.8768,0.8704000000000001,0.831096,0.87194,0.8642495903880223,0.8796304096119778,0.8059838295641336,0.8562081704358663
40,0.84354,0.84525,0.8644,0.85031,0.82362,0.875,0.868,0.8786,0.8691,0.8755,0.8454239999999998,0.87324,0.8692018816263016,0.8772781183736984,0.8322866051288695,0.8585613948711301
41,0.83835,0.85705,0.83367,0.82394,0.86547,0.8740000000000001,0.8573000000000001,0.8787,0.8763,0.8748,0.8436959999999999,0.8722200000000001,0.864590216254703,0.8798497837452972,0.8283869417663919,0.8590050582336078
42,0.84613,0.8318,0.84903,0.84669,0.83425,0.882,0.8644,0.8811,0.8695999999999999,0.8773000000000001,0.8415800000000001,0.8748799999999999,0.8680543425225109,0.8817056574774889,0.8344850102184712,0.848674989781529
43,0.84937,0.82459,0.85204,0.84965,0.84969,0.8824,0.8618000000000001,0.8829,0.8768,0.8726999999999999,0.845068,0.8753200000000001,0.8675814213191312,0.883058578680869,0.834783817193379,0.8553521828066211
44,0.85228,0.84328,0.87308,0.85493,0.83231,0.8782,0.8695999999999999,0.8859999999999999,0.8824,0.8784000000000001,0.8511759999999999,0.8789200000000001,0.8734448196376742,0.8843951803623261,0.8376603104504431,0.8646916895495568
45,0.85682,0.81803,0.8654,0.82591,0.82588,0.8782,0.8645999999999999,0.8815000000000001,0.8808,0.8813,0.838408,0.8772800000000001,0.8708303798561466,0.8837296201438535,0.8194555147803778,0.8573604852196223
46,0.84807,0.85475,0.84068,0.84504,0.82652,0.8839,0.8711,0.8809999999999999,0.8842,0.8756,0.8430120000000001,0.8791599999999999,0.8740827566534585,0.8842372433465414,0.833579067476124,0.8524449325238762
47,0.83868,0.86852,0.83634,0.85691,0.84294,0.8878,0.8802,0.8863,0.8820999999999999,0.8809999999999999,0.8486779999999999,0.8834799999999999,0.8804657670959263,0.8864942329040736,0.8364584936269912,0.8608975063730087
48,0.82896,0.85607,0.86373,0.879,0.83585,0.8885,0.8803,0.8911,0.8859,0.8834000000000001,0.852722,0.88584,0.8820613229828417,0.8896186770171582,0.8344342145681879,0.8710097854318121
49,0.84904,0.84295,0.84202,0.83515,0.84841,0.8878,0.8758,0.8863,0.8856999999999999,0.8872,0.8435140000000001,0.8845600000000001,0.8801208108848576,0.8889991891151426,0.8384738785728914,0.8485541214271088
