epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
33,0.81544,0.83009,0.81586,0.84222,0.83076,0.8542000000000001,0.8484999999999999,0.8554999999999999,0.8583,0.8495,0.8268739999999999,0.8532,0.8495100135501603,0.8568899864498396,0.8167449534505956,0.8370030465494042
34,0.84407,0.8237,0.84335,0.79847,0.8301,0.8633,0.8561,0.867,0.8554999999999999,0.8532,0.827938,0.8590199999999999,0.8537895506885163,0.8642504493114835,0.8112720522021698,0.8446039477978301
35,0.85341,0.77547,0.84175,0.83073,0.80907,0.8669,0.8579000000000001,0.8634999999999999,0.8745,0.8581,0.822086,0.8641800000000002,0.8580031399562562,0.8703568600437441,0.7945721768559875,0.8495998231440125
36,0.84469,0.84254,0.84111,0.83871,0.85113,0.866,0.8593999999999999,0.8634999999999999,0.8714,0.8622,0.843636,0.8644999999999999,0.8604463596607493,0.8685536403392505,0.839414191856562,0.8478578081434381
37,0.83785,0.84669,0.83088,0.83232,0.84423,0.8678,0.8606999999999999,0.8789,0.8729,0.8622,0.8383939999999999,0.8685,0.8617392308129918,0.8752607691870083,0.8321245164487016,0.8446634835512982
38,0.84407,0.86107,0.84655,0.84829,0.87151,0.8789,0.8684999999999999,0.8748,0.8805,0.8701000000000001,0.854298,0.87456,0.8698527290284073,0.8792672709715927,0.8438782833051949,0.8647177166948051
39,0.86337,0.84637,0.86093,0.78473,0.84883,0.8789,0.8771,0.8782,0.8764,0.867,0.840846,0.8755199999999999,0.8711733231083963,0.8798666768916034,0.8120225306737722,0.8696694693262278
40,0.86523,0.84669,0.86317,0.86809,0.84949,0.8805,0.8673000000000001,0.8776,0.8820999999999999,0.8704000000000001,0.858534,0.87558,0.8698147940192913,0.8813452059807088,0.849819410853058,0.867248589146942
41,0.85621,0.87863,0.83344,0.82274,0.87775,0.8828,0.8721,0.8826,0.8798999999999999,0.8748,0.853754,0.8784400000000001,0.8741529963844197,0.8827270036155805,0.831059586061764,0.876448413938236
42,0.85683,0.8518,0.84783,0.86234,0.83405,0.8811,0.8795000000000001,0.8844,0.8792,0.8798999999999999,0.85057,0.8808199999999999,0.8789169498167415,0.8827230501832584,0.8409819720484346,0.8601580279515655
43,0.86555,0.84446,0.85806,0.85979,0.86494,0.8833,0.8768,0.8828,0.8898999999999999,0.8756,0.85856,0.88168,0.8765374714390682,0.8868225285609318,0.8509424229573964,0.8661775770426036
44,0.878,0.88055,0.88299,0.85979,0.8439,0.8885,0.8794,0.8856999999999999,0.8806999999999999,0.8802,0.869046,0.8829,0.8793340499162215,0.8864659500837785,0.8540463592043009,0.884045640795699
45,0.86897,0.85404,0.86829,0.84446,0.82254,0.8885,0.8854000000000001,0.8797,0.8898,0.8806999999999999,0.8516600000000001,0.88482,0.8807735694742156,0.8888664305257845,0.8344456350683507,0.8688743649316495
46,0.87115,0.87033,0.86317,0.8419,0.83832,0.8893000000000001,0.8935,0.8896,0.8835999999999999,0.8774,0.8569739999999999,0.8866799999999999,0.8810673713823199,0.8922926286176799,0.8428819503265138,0.871066049673486
47,0.86368,0.87576,0.84974,0.86618,0.85836,0.8889,0.8795000000000001,0.8855,0.8820999999999999,0.8829,0.862744,0.88378,0.8805835019161589,0.8869764980838412,0.8541367714100299,0.87135122858997
48,0.8559,0.86075,0.86893,0.87959,0.83437,0.8893000000000001,0.8855,0.8904000000000001,0.8911,0.8847,0.8599080000000001,0.8882000000000001,0.885592319037919,0.8908076809620812,0.8448233052400788,0.8749926947599215
49,0.86399,0.86777,0.85358,0.82753,0.87085,0.8925,0.8842,0.8893000000000001,0.8758,0.8885,0.856744,0.88606,0.8802867513478112,0.8918332486521887,0.8410180652424092,0.8724699347575907
