epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
33,0.8285,0.8108,0.82505,0.85611,0.83385,0.8643000000000001,0.8358,0.8649,0.8495,0.8695,0.8308620000000001,0.8568,0.8443305172521071,0.869269482747893,0.8161091570197471,0.8456148429802531
34,0.84852,0.81049,0.87018,0.80804,0.82887,0.8667,0.8425,0.8724,0.8527,0.8706,0.8332200000000001,0.86098,0.8494409532456099,0.8725190467543901,0.8096839026174687,0.8567560973825314
35,0.8682,0.76481,0.85383,0.85027,0.82296,0.8678,0.8432999999999999,0.8698999999999999,0.8641,0.8734000000000001,0.832014,0.8637,0.8530636472416528,0.8743363527583472,0.7953615825626741,0.868666417437326
36,0.85252,0.83642,0.85906,0.85508,0.86745,0.8715999999999999,0.8513,0.8701000000000001,0.8645999999999999,0.8803,0.854106,0.8675799999999999,0.8580068291564392,0.8771531708435606,0.8439191150983237,0.8642928849016763
37,0.84651,0.83704,0.85252,0.85337,0.85314,0.8734000000000001,0.8637999999999999,0.8829,0.8682,0.8765999999999999,0.8485159999999998,0.8729799999999999,0.8663647449028777,0.879595255097122,0.8422438820164156,0.854788117983584
38,0.86253,0.84568,0.86658,0.85955,0.8603,0.8811,0.8613,0.8789,0.8714,0.8805,0.858928,0.87464,0.8671210639050461,0.8821589360949539,0.8518667496857851,0.8659892503142149
39,0.88155,0.8142,0.87639,0.81971,0.85905,0.8847,0.8656,0.8865000000000001,0.8704000000000001,0.8856999999999999,0.8501800000000002,0.87858,0.8697905972899178,0.8873694027100822,0.8219924169180827,0.8783675830819176
40,0.87154,0.8534,0.88293,0.86951,0.84661,0.8863,0.8712000000000001,0.8829,0.8743000000000001,0.8878,0.8647980000000001,0.8805000000000002,0.8739027278364465,0.8870972721635538,0.8517049126635465,0.8778910873364536
41,0.86453,0.86543,0.84663,0.85062,0.87243,0.8862000000000001,0.8690000000000001,0.8769,0.875,0.8859,0.859928,0.8786000000000002,0.8719809366221498,0.8852190633778505,0.8502200024721882,0.8696359975278118
42,0.85786,0.84043,0.87475,0.8829,0.84661,0.894,0.8695,0.8922,0.8798999999999999,0.8887999999999999,0.86051,0.8848799999999999,0.8757863978534355,0.8939736021465643,0.8443388615119405,0.8766811384880595
43,0.86086,0.83796,0.86952,0.86676,0.85532,0.8967,0.8637999999999999,0.8873000000000001,0.8809999999999999,0.8835999999999999,0.8580840000000001,0.8824799999999999,0.8717298558149204,0.8932301441850795,0.8468913567018332,0.8692766432981669
44,0.88155,0.86543,0.89111,0.85783,0.86061,0.8943000000000001,0.8742,0.8914,0.8844,0.8901,0.871306,0.88688,0.8797696132313354,0.8939903867686646,0.8584399802580597,0.8841720197419404
45,0.87354,0.83364,0.88751,0.84203,0.82358,0.893,0.8776999999999999,0.8937999999999999,0.8881,0.887,0.85206,0.88792,0.8821631258481708,0.8936768741518293,0.8276915753484145,0.8764284246515855
46,0.8632,0.86204,0.87606,0.86504,0.83354,0.885,0.8856999999999999,0.8904000000000001,0.8883,0.8898999999999999,0.859976,0.8878600000000001,0.8856850517247531,0.8900349482752471,0.8458490362780957,0.8741029637219042
47,0.86653,0.85278,0.87868,0.87946,0.8547,0.8954000000000001,0.8835999999999999,0.8941,0.8848999999999999,0.895,0.86643,0.8905999999999998,0.8853819543888538,0.8958180456111459,0.8550830285979033,0.8777769714020968
48,0.86086,0.8537,0.89405,0.8932,0.84816,0.8953,0.8883,0.9018999999999999,0.8937,0.8904000000000001,0.8699939999999999,0.8939199999999999,0.8892379491672986,0.8986020508327013,0.8502817828745723,0.8897062171254275
49,0.88088,0.86296,0.86494,0.8726,0.86745,0.8966,0.887,0.8970999999999999,0.8937,0.892,0.869766,0.8932800000000001,0.8896230066994867,0.8969369933005135,0.8633390517350767,0.8761929482649233
