epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
33,0.82431,0.78777,0.79033,0.82226,0.8045,0.8519,0.8271999999999999,0.8469,0.8443,0.8432999999999999,0.8058339999999999,0.8427199999999999,0.8344079846005916,0.8510320153994082,0.7904740669272291,0.8211939330727708
34,0.81329,0.80147,0.78458,0.7794,0.79112,0.8515999999999999,0.8397,0.8537,0.8553000000000001,0.838,0.7939719999999999,0.84766,0.8403517580773485,0.8549682419226514,0.7818221697131194,0.8061218302868804
35,0.8177,0.80682,0.7883,0.77442,0.81821,0.8509,0.838,0.8436,0.8370000000000001,0.8503000000000001,0.80109,0.84396,0.8380871472008913,0.8498328527991088,0.7839045852537683,0.8182754147462317
36,0.82021,0.82386,0.78864,0.81196,0.80973,0.85,0.841,0.8519,0.8583,0.8445999999999999,0.81088,0.84916,0.8431744841492149,0.8551455158507851,0.7986110489445919,0.8231489510554082
37,0.81486,0.81484,0.77646,0.80664,0.82148,0.8561,0.8428,0.8397,0.8513,0.8548,0.8068560000000001,0.84894,0.8423939783073993,0.8554860216926008,0.7909460463859885,0.8227659536140117
38,0.80951,0.7881,0.8096,0.80731,0.81756,0.8547,0.8498,0.863,0.8648,0.8622,0.8064160000000001,0.8588999999999999,0.8531910596429809,0.8646089403570189,0.7966162600034492,0.8162157399965511
39,0.83092,0.81417,0.79811,0.82724,0.82082,0.8606999999999999,0.8514,0.8667,0.8672,0.8591,0.818252,0.8610200000000001,0.8552443961354679,0.8667956038645324,0.8066742637791319,0.8298297362208681
40,0.81266,0.83656,0.80352,0.80465,0.84334,0.8672,0.8511,0.8690000000000001,0.8606999999999999,0.8623000000000001,0.820146,0.8620599999999999,0.855789242470004,0.8683307575299959,0.8035329261122452,0.8367590738877548
41,0.8454,0.80381,0.79303,0.83987,0.8267,0.8698999999999999,0.857,0.8644,0.8645999999999999,0.8656999999999999,0.821762,0.86432,0.8601556753248576,0.8684843246751424,0.8014699292333187,0.8420540707666813
42,0.84635,0.82587,0.82009,0.81528,0.79014,0.8745,0.8617,0.8695999999999999,0.8676999999999999,0.8686,0.8195459999999999,0.8684200000000001,0.8643195609991124,0.8725204390008877,0.8014260942607306,0.8376659057392691
43,0.84005,0.77072,0.78762,0.81395,0.8342,0.866,0.8506,0.863,0.8726999999999999,0.8617,0.809308,0.8628,0.8556119543685367,0.8699880456314634,0.7826785671108076,0.8359374328891924
44,0.8262,0.79713,0.82618,0.79302,0.82898,0.8706,0.8639,0.8682,0.88,0.861,0.814302,0.8687400000000001,0.862199785936225,0.8752802140637751,0.798516601177037,0.8300873988229629
45,0.8221,0.79713,0.82009,0.85947,0.82017,0.8761,0.8604999999999999,0.8709,0.8761,0.8662000000000001,0.8237919999999999,0.8699600000000001,0.8639614668459699,0.8759585331540303,0.8037247705948228,0.8438592294051769
46,0.82305,0.82955,0.83564,0.799,0.85411,0.8687999999999999,0.8662000000000001,0.8756,0.8747,0.8693000000000001,0.8282700000000001,0.8709199999999999,0.8672981772544752,0.8745418227455246,0.8103387858749053,0.8462012141250949
47,0.8073,0.81484,0.80487,0.8299,0.80973,0.863,0.8656999999999999,0.8763,0.8802,0.8747,0.8133279999999999,0.87198,0.8654422939803016,0.8785177060196984,0.8044090597042025,0.8222469402957974
48,0.83281,0.81484,0.7954,0.83189,0.84497,0.8676999999999999,0.8695999999999999,0.8759999999999999,0.8740000000000001,0.8711,0.823982,0.8716799999999999,0.8686951046919531,0.8746648953080467,0.8067687894917885,0.8411952105082114
49,0.83501,0.82854,0.82922,0.82824,0.84399,0.8779,0.8618000000000001,0.8779,0.8755,0.8714,0.833,0.8728999999999999,0.866863113385196,0.8789368866148038,0.8269724333267893,0.8390275666732107
