epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.1124,0.0,0.0,0.0,0.0,0.1213,0.0,0.02248,0.02426,-0.02426,0.07278,-0.02248,0.06744
10,0.12748,0.0,0.1175,0.12637,0.0,0.1361,0.0,0.1362,0.1413,0.0,0.07427,0.08271999999999999,0.015153221180819923,0.15028677881918007,0.013530206124814682,0.13500979387518533
11,0.13299,0.06978,0.12877,0.12604,0.03461,0.1429,0.08039999999999999,0.1427,0.1408,0.0341,0.098438,0.10818000000000001,0.06408748816408846,0.15227251183591156,0.05901456564935013,0.13786143435064988
12,0.13299,0.1271,0.12998,0.13668,0.12979,0.1426,0.1414,0.1442,0.1461,0.1362,0.131308,0.1421,0.13875455533598297,0.14544544466401704,0.12803805565796603,0.134577944342034
13,0.13604,0.12399,0.13729,0.13602,0.13659,0.1442,0.1429,0.1531,0.146,0.1427,0.133986,0.14578000000000002,0.1419353153575358,0.14962468464246423,0.12896657134725475,0.13900542865274523
14,0.14644,0.12617,0.1653,0.144,0.14184,0.1585,0.1463,0.17679999999999998,0.1568,0.14550000000000002,0.14475,0.15678,0.14545897531139518,0.16810102468860483,0.13226476391893208,0.1572352360810679
15,0.16142,0.14984,0.20974,0.16894,0.1576,0.16870000000000002,0.17079999999999998,0.2146,0.1864,0.1583,0.169508,0.17976,0.16015871432788145,0.19936128567211855,0.1484700206293475,0.19054597937065249
16,0.18863,0.17414,0.22466,0.22281,0.20674,0.19,0.1906,0.2439,0.23579999999999998,0.20149999999999998,0.203396,0.21236000000000002,0.18940085367440682,0.23531914632559323,0.18382974476298541,0.22296225523701457
17,0.23815,0.20717,0.26788,0.27735,0.21014,0.2413,0.2205,0.2895,0.2872,0.2143,0.24013800000000002,0.25056,0.2184260553308499,0.2826939446691501,0.2113453874752568,0.26893061252474326
18,0.31397,0.22991,0.32542,0.37912,0.32355,0.3173,0.2539,0.3346,0.3882,0.3299,0.31439399999999995,0.32478,0.28182730974665265,0.36773269025334737,0.2663677860746862,0.3624202139253137
19,0.38795,0.29751,0.38874,0.39508,0.44994,0.3754,0.3215,0.3937,0.40509999999999996,0.45409999999999995,0.38384399999999996,0.38996,0.3469346307395276,0.4329853692604723,0.3348760134781917,0.43281198652180825
20,0.46805,0.34237,0.43409,0.48686,0.51205,0.48369999999999996,0.3747,0.45270000000000005,0.5009,0.536,0.44868399999999997,0.46959999999999996,0.41504895967994737,0.5241510403200526,0.38975463496014906,0.5076133650398509
21,0.53042,0.43084,0.48189,0.57832,0.59549,0.5262,0.4743,0.5075,0.6374,0.6235,0.523392,0.5537799999999999,0.4888604374629649,0.618699562537035,0.4624774889537805,0.5843065110462194
22,0.60471,0.53209,0.62344,0.57765,0.66409,0.6189,0.5585,0.6154,0.6498,0.6844,0.6003959999999999,0.6254000000000001,0.5837005515624007,0.6670994484375994,0.5561474919573551,0.6446445080426447
23,0.65148,0.55763,0.62192,0.67044,0.66718,0.6751,0.6149,0.647,0.7016,0.705,0.63373,0.6687200000000001,0.6346424766158103,0.7027975233841899,0.591987275604005,0.675472724395995
24,0.6845,0.66044,0.64688,0.69305,0.70581,0.6868000000000001,0.6769,0.6859999999999999,0.7267,0.7395999999999999,0.6781360000000001,0.7032,0.6781652241871432,0.7282347758128569,0.6566006146075813,0.6996713853924188
25,0.68053,0.64268,0.69437,0.71001,0.73022,0.7228,0.7021,0.7279000000000001,0.743,0.7595000000000001,0.691562,0.73106,0.7117297542695391,0.750390245730461,0.662053325072108,0.721070674927892
26,0.71049,0.68474,0.7175,0.72265,0.72435,0.7139,0.7201000000000001,0.7587,0.7709,0.7795000000000001,0.711946,0.7486200000000001,0.7218975450229588,0.7753424549770414,0.6975129260377423,0.7263790739622576
27,0.72149,0.71059,0.69528,0.72231,0.72837,0.7437999999999999,0.775,0.7792,0.7831999999999999,0.7777,0.7156079999999999,0.7717799999999999,0.7575408427215652,0.7860191572784346,0.7039393130130249,0.7272766869869749
28,0.70835,0.72399,0.72085,0.74061,0.75773,0.7644,0.7716,0.7896,0.7972,0.8001,0.7303059999999999,0.78458,0.7704304558377311,0.798729544162269,0.7131617769496543,0.7474502230503455
29,0.72088,0.7514,0.74186,0.73794,0.76205,0.7498,0.7992,0.797,0.792,0.8066,0.742826,0.78892,0.7688033004695104,0.8090366995304895,0.7290455158285349,0.756606484171465
30,0.74839,0.76199,0.76834,0.76189,0.73857,0.7896,0.8039000000000001,0.8133,0.8112,0.8107,0.7558360000000001,0.8057399999999999,0.7970745282875078,0.814405471712492,0.7450246141498882,0.7666473858501119
31,0.7539,0.75234,0.74703,0.77453,0.76236,0.8,0.8181999999999999,0.7894,0.8269,0.816,0.758032,0.8100999999999999,0.7965858592577996,0.8236141407422003,0.7484254201715699,0.7676385798284302
32,0.7701,0.73458,0.77656,0.73794,0.73671,0.7983,0.8112,0.8245999999999999,0.8255,0.8198000000000001,0.751178,0.8158799999999999,0.8057320149783319,0.826027985021668,0.732944244051211,0.7694117559487891
33,0.79456,0.73832,0.75342,0.76355,0.77503,0.8120999999999999,0.825,0.8316,0.831,0.8303,0.764976,0.826,0.8186643337044274,0.8333356662955725,0.7458845730234747,0.7840674269765253
34,0.79517,0.75296,0.779,0.76821,0.77627,0.8092,0.8378,0.8326,0.8328,0.8362,0.774322,0.82972,0.819268894795286,0.840171105204714,0.7605088969452913,0.7881351030547086
