epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
17,0.27622,0.35441,0.5627,0.5802,0.26802,0.2804,0.3619,0.5757,0.5795,0.2718,0.40831,0.41385999999999995,0.27651281073134404,0.5512071892686559,0.27162298057240397,0.544997019427596
18,0.35181,0.42966,0.64003,0.64195,0.3498,0.35359999999999997,0.4546,0.6374,0.6570999999999999,0.3619,0.48265,0.49291999999999997,0.3618671343312173,0.6239728656687826,0.3501953869433005,0.6151046130566995
19,0.44252,0.48814,0.67511,0.68632,0.43925,0.44420000000000004,0.5063,0.7136,0.6862,0.45740000000000003,0.546268,0.5615399999999999,0.44636393304162525,0.6767160669583746,0.4350832997215894,0.6574527002784106
20,0.51244,0.58457,0.718,0.68011,0.55007,0.5247999999999999,0.6168,0.7448,0.7151000000000001,0.546,0.609038,0.6295,0.5415033182443791,0.7174966817556208,0.5311521498345174,0.6869238501654825
21,0.57827,0.62599,0.76933,0.74992,0.62951,0.5977,0.6662,0.7743000000000001,0.7558,0.6129,0.670604,0.6813800000000001,0.6091377021406434,0.7536222978593567,0.5954474376517925,0.7457605623482074
22,0.68409,0.69776,0.77063,0.75706,0.65187,0.6990000000000001,0.7154,0.7967,0.7698,0.6931,0.7122820000000001,0.7348000000000001,0.6936818774747681,0.7759181225252322,0.6674158758527104,0.7571481241472897
23,0.76787,0.68321,0.80767,0.73937,0.70594,0.7495999999999999,0.716,0.8090999999999999,0.7694,0.705,0.740812,0.7498199999999999,0.7122695858877695,0.7873704141122304,0.6966798038615797,0.7849441961384204
24,0.75276,0.73095,0.81871,0.79584,0.73164,0.767,0.7636,0.8259000000000001,0.7966,0.7646,0.76598,0.78354,0.7590662099379765,0.8080137900620236,0.7306156750382535,0.8013443249617465
25,0.77638,0.7104,0.82489,0.81105,0.76202,0.7992,0.7845,0.8284,0.8019,0.7672,0.7769480000000001,0.7962399999999998,0.775960887593388,0.8165191124066117,0.7366660291445417,0.8172299708554585
26,0.77197,0.76604,0.83333,0.79646,0.75334,0.8154,0.8008,0.8420000000000001,0.8172,0.7906,0.7842279999999999,0.8132000000000001,0.7957942538223725,0.8306057461776278,0.7559587280603125,0.8124972719396873
27,0.80787,0.7809,0.83528,0.82315,0.79272,0.8154,0.8086,0.8419,0.8259000000000001,0.8051999999999999,0.807984,0.8194000000000001,0.8061125623237587,0.8326874376762415,0.7882780368416056,0.8276899631583945
28,0.82299,0.75087,0.79695,0.79832,0.81008,0.8344,0.8055,0.8547,0.8332999999999999,0.8138,0.795842,0.8283400000000001,0.8110816570899754,0.8455983429100248,0.7714715938482758,0.8202124061517243
29,0.84189,0.78185,0.83171,0.83835,0.78538,0.8381000000000001,0.8220000000000001,0.8521,0.8399,0.8011,0.815836,0.83064,0.8130377728681852,0.8482422271318149,0.7893019045000588,0.8423700954999412
30,0.84189,0.81252,0.8525,0.83214,0.82543,0.8529000000000001,0.8355,0.8682,0.8506,0.8391,0.8328960000000001,0.8492599999999999,0.8377158932783865,0.8608041067216133,0.8192087583494702,0.84658324165053
31,0.81795,0.81948,0.84276,0.82749,0.79907,0.8571,0.8358,0.8714,0.8540000000000001,0.8347,0.82135,0.8506,0.8367558676689364,0.8644441323310637,0.8071546275145737,0.8355453724854264
32,0.86331,0.83149,0.87817,0.83494,0.82577,0.863,0.8440000000000001,0.8751000000000001,0.855,0.8495,0.8467359999999999,0.85732,0.8464356258792708,0.8682043741207291,0.8263695907926801,0.8671024092073197
33,0.84409,0.81505,0.83951,0.85262,0.85347,0.8672,0.8449,0.8729,0.8604999999999999,0.8522,0.840948,0.85954,0.849477276710552,0.869602723289448,0.8269788734703991,0.854917126529601
34,0.85701,0.81094,0.86842,0.81787,0.82677,0.8711,0.8488,0.8808,0.8573999999999999,0.8558,0.8362019999999999,0.8627800000000001,0.8512296926447822,0.874330307355218,0.813689044263358,0.8587149557366418
35,0.87748,0.78122,0.87947,0.8399,0.83111,0.8771,0.8593999999999999,0.8824,0.8703,0.86,0.841836,0.86984,0.8607132042862787,0.8789667957137212,0.805836257445365,0.877835742554635
36,0.85512,0.83939,0.86712,0.85697,0.85347,0.879,0.8645999999999999,0.8774,0.8686,0.8678,0.854414,0.8714799999999998,0.8658095855530656,0.877150414446934,0.8455248412096532,0.8633031587903468
37,0.85638,0.8356,0.8577,0.84642,0.85714,0.8759999999999999,0.8659,0.8848999999999999,0.8719,0.8695999999999999,0.850648,0.8736599999999999,0.8671544331530603,0.8801655668469395,0.8420567151135583,0.8592392848864416
38,0.86173,0.85583,0.88109,0.86969,0.8755,0.8789,0.8634999999999999,0.8839,0.8763,0.8787,0.868768,0.87626,0.8694173104702902,0.8831026895297098,0.8596583690524807,0.8778776309475192
39,0.87591,0.82453,0.88402,0.82159,0.8735,0.8854000000000001,0.8636,0.8868,0.8820999999999999,0.8755,0.8559100000000001,0.8786799999999999,0.8701910895869963,0.8871689104130035,0.8288465671061486,0.8829734328938516
40,0.87748,0.85014,0.88824,0.87775,0.85614,0.8898999999999999,0.8742,0.885,0.8842,0.8784000000000001,0.86995,0.8823399999999999,0.8768724228400505,0.8878075771599493,0.8555609958648974,0.8843390041351026
41,0.88346,0.86753,0.86062,0.85355,0.88451,0.8901,0.8748,0.8887999999999999,0.8847,0.8829,0.869934,0.8842599999999999,0.8788516361069173,0.8896683638930826,0.8576345876563146,0.8822334123436854
42,0.86898,0.84287,0.8681,0.87682,0.85347,0.8847,0.885,0.893,0.8808,0.8815999999999999,0.862048,0.8850199999999999,0.8807005555912825,0.8893394444087174,0.8498474337836313,0.8742485662163688
43,0.88724,0.83307,0.88889,0.86472,0.87383,0.8925,0.8795000000000001,0.8926999999999999,0.8859999999999999,0.8818,0.86955,0.8865000000000001,0.8811003703830727,0.8918996296169275,0.8492551267557543,0.8898448732442458
44,0.88472,0.85172,0.89766,0.88675,0.85981,0.8985,0.8820999999999999,0.8959,0.8891,0.888,0.8761320000000001,0.89072,0.8848601706509489,0.896579829349051,0.8587406005163473,0.893523399483653
45,0.88819,0.84319,0.89344,0.85448,0.86582,0.8937,0.8872,0.8974,0.8839,0.885,0.8690240000000001,0.8894400000000001,0.8842067983031419,0.8946732016968584,0.8497747625086084,0.8882732374913919
46,0.87181,0.85805,0.86647,0.83773,0.84646,0.8974,0.8896,0.8985,0.8824,0.8824,0.856104,0.8900599999999999,0.8830933365231266,0.8970266634768731,0.8435458956844594,0.8686621043155406
47,0.87496,0.87607,0.86257,0.88768,0.87917,0.8974,0.8901,0.8967,0.8914,0.8928,0.8760899999999999,0.89368,0.890790432558323,0.896569567441677,0.8679920718699162,0.8841879281300836
48,0.86772,0.86279,0.88986,0.90444,0.86115,0.8984000000000001,0.8906000000000001,0.9045000000000001,0.8933,0.8926999999999999,0.877192,0.8958999999999999,0.8908940035956864,0.9009059964043135,0.8601191333397111,0.8942648666602888
49,0.86803,0.84382,0.86712,0.86689,0.88385,0.8972,0.8911,0.9018999999999999,0.8885,0.895,0.8659420000000001,0.89474,0.8900587181242741,0.8994212818757259,0.8531613468085548,0.8787226531914454
