epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
0,0.1684,0.16866,0.20362,0.18354,0.15708,0.1451,0.14429999999999998,0.15439999999999998,0.145,0.1414,0.17626000000000003,0.14604,0.1416488270359732,0.1504311729640268,0.160203973094193,0.19231602690580707
1,0.2996,0.28447,0.28037,0.29021,0.28142,0.20559999999999998,0.21530000000000002,0.18420000000000003,0.20329999999999998,0.2024,0.28721399999999997,0.20215999999999998,0.19207623086341222,0.21224376913658774,0.2801382764327597,0.29428972356724026
2,0.43153,0.40713,0.37792,0.41877,0.42264,0.32280000000000003,0.2932,0.24309999999999998,0.3038,0.353,0.41159799999999996,0.30318,0.2669127475537504,0.3394472524462496,0.3930248005987121,0.43017119940128784
3,0.55204,0.57282,0.49277,0.5571,0.59189,0.4472,0.49670000000000003,0.3843,0.4738,0.5501,0.5533239999999999,0.47042,0.4156353525155085,0.5252046474844915,0.5200069649578477,0.5866410350421521
4,0.6516,0.67077,0.58071,0.66034,0.67308,0.6043999999999999,0.6156,0.4932,0.6045,0.6394,0.6473,0.5914200000000001,0.5406785218977611,0.642161478102239,0.6131292259379452,0.6814707740620548
5,0.70027,0.70899,0.65659,0.70979,0.71053,0.6668000000000001,0.665,0.598,0.6629999999999999,0.6893,0.697234,0.65642,0.6256998177088742,0.6871401822911258,0.6765758668800882,0.7178921331199118
6,0.7319,0.74036,0.70154,0.74492,0.74318,0.7069,0.7051000000000001,0.6537999999999999,0.706,0.7245999999999999,0.73238,0.6992799999999999,0.6754194551612918,0.723140544838708,0.7163244215301972,0.7484355784698029
7,0.74799,0.75807,0.73293,0.76145,0.7593,0.7263,0.7271,0.6934,0.7243999999999999,0.7375,0.7519480000000001,0.7217399999999999,0.7068528780484608,0.7366271219515391,0.741372851017598,0.7625231489824021
8,0.76792,0.76723,0.74928,0.77109,0.7675,0.7426,0.7232,0.7108,0.7461,0.7501000000000001,0.7646040000000001,0.73456,0.7195074786165241,0.7496125213834759,0.7568171942364023,0.7723908057635979
9,0.7848,0.78457,0.76509,0.78323,0.78011,0.7553,0.7656000000000001,0.7434000000000001,0.7620999999999999,0.7674,0.77956,0.75876,0.7500365603114368,0.7674834396885631,0.7721342340462415,0.7869857659537586
10,0.79101,0.79406,0.784,0.7973,0.79431,0.7787999999999999,0.7742,0.7513,0.7684000000000001,0.773,0.792136,0.76914,0.7596254637527623,0.7786545362472378,0.787607041620858,0.7966649583791419
11,0.79381,0.80168,0.78821,0.79369,0.79994,0.78,0.7781,0.7636,0.7822,0.7846,0.795466,0.7777,0.7703227376351386,0.7850772623648613,0.7906249976244584,0.8003070023755416
12,0.80339,0.81216,0.79306,0.80607,0.80469,0.7898000000000001,0.7857,0.7704000000000001,0.7861,0.7886,0.8038740000000001,0.7841199999999999,0.7770916573788694,0.7911483426211304,0.7976881626274207,0.8100598373725795
13,0.81103,0.81292,0.80186,0.81097,0.8083,0.7948999999999999,0.7918000000000001,0.7746999999999999,0.7885,0.7981999999999999,0.8090160000000001,0.78962,0.7814946323160118,0.7977453676839882,0.8051472399919355,0.8128847600080646
14,0.8129,0.81056,0.80361,0.81488,0.8117,0.7958,0.8001999999999999,0.7815000000000001,0.7961,0.8007,0.8107300000000001,0.79486,0.7878810029373843,0.8018389970626157,0.8068934494659917,0.8145665505340084
15,0.81235,0.81423,0.80262,0.81128,0.81513,0.8049,0.7995,0.7909999999999999,0.8025,0.8014,0.8111220000000001,0.79986,0.7950982356211169,0.8046217643788831,0.8066601465734519,0.8155838534265484
16,0.81422,0.82787,0.81323,0.82025,0.82283,0.8065000000000001,0.804,0.7923,0.8019,0.8077,0.81968,0.8024799999999999,0.7970084737047144,0.8079515262952853,0.8142258712886474,0.8251341287113525
17,0.81701,0.82558,0.81767,0.8236,0.81933,0.8072,0.8046,0.7947,0.8087000000000001,0.8097,0.820638,0.8049800000000001,0.7995602583087384,0.8103997416912618,0.8172651946394729,0.8240108053605271
18,0.81724,0.82803,0.81851,0.82004,0.82128,0.8011,0.8042,0.7959,0.8055,0.8103,0.8210200000000001,0.8034000000000001,0.7986208787418607,0.8081791212581395,0.8172581759743445,0.8247818240256557
19,0.8144,0.82627,0.81653,0.82648,0.82027,0.8092,0.8123999999999999,0.7986,0.8137000000000001,0.8187000000000001,0.82079,0.81052,0.8038209254370473,0.8172190745629527,0.8158573212145934,0.8257226787854066
20,0.82177,0.82863,0.81635,0.82277,0.82655,0.8144,0.8079999999999999,0.8031999999999999,0.8107,0.8166,0.8232139999999999,0.8105800000000001,0.8058478123452255,0.8153121876547746,0.8189746906222828,0.827453309377717
21,0.82319,0.8305,0.81722,0.82991,0.82283,0.8195999999999999,0.8142,0.8076000000000001,0.8146,0.8220999999999999,0.82473,0.81562,0.8106158417291217,0.8206241582708783,0.8197801111123582,0.8296798888876418
22,0.8252,0.83367,0.81729,0.82764,0.82691,0.8189,0.8140000000000001,0.8077,0.815,0.8226,0.8261420000000002,0.8156399999999999,0.8106357617962371,0.8206442382037628,0.8208741754015535,0.8314098245984468
23,0.8292,0.83142,0.82577,0.82757,0.82878,0.8188,0.8149,0.8064,0.816,0.8227,0.828548,0.81576,0.8103597777823501,0.82116022221765,0.8266824662962037,0.8304135337037962
24,0.8262,0.83494,0.82491,0.82899,0.83052,0.8231999999999999,0.8197,0.8096,0.8165,0.8218000000000001,0.8291120000000001,0.81816,0.8133215705027355,0.8229984294972645,0.8255878127178029,0.8326361872821972
25,0.82941,0.83733,0.82468,0.83909,0.82906,0.8172,0.8165,0.8087000000000001,0.8159000000000001,0.8212999999999999,0.8319139999999999,0.81592,0.811844512299123,0.8199954877008769,0.8264812452659814,0.8373467547340184
26,0.82867,0.83417,0.81973,0.83038,0.83498,0.8225,0.8215,0.8122,0.8194,0.8267,0.8295859999999999,0.82046,0.8156948767067367,0.8252251232932633,0.8241322211265948,0.8350397788734051
27,0.83228,0.83307,0.82719,0.83553,0.83252,0.8253,0.8237000000000001,0.8115000000000001,0.8223999999999999,0.8261,0.832118,0.8218,0.8164934003354314,0.8271065996645686,0.829396931092383,0.834839068907617
28,0.83404,0.83743,0.82699,0.83966,0.82836,0.8259000000000001,0.8234999999999999,0.8148000000000001,0.8218000000000001,0.8288,0.833296,0.8229599999999999,0.818248906708629,0.8276710932913708,0.8283508261911233,0.8382411738088767
29,0.82501,0.83945,0.82772,0.84092,0.83288,0.8277,0.8223999999999999,0.8155,0.8201999999999999,0.8309000000000001,0.833196,0.82334,0.8178925785916636,0.8287874214083363,0.826937090829865,0.8394549091701351
30,0.83333,0.83893,0.83529,0.84327,0.83584,0.8261,0.8212999999999999,0.8187000000000001,0.8243,0.8298000000000001,0.837332,0.8240400000000001,0.8202056291259192,0.827874370874081,0.8338614012044029,0.840802598795597
31,0.83381,0.83835,0.8308,0.83515,0.83205,0.8281999999999999,0.8212999999999999,0.8162999999999999,0.8256,0.8284,0.834032,0.8239599999999999,0.8193527882618659,0.828567211738134,0.8314121343545899,0.83665186564541
32,0.83533,0.83591,0.82932,0.84041,0.83262,0.8262,0.8245,0.8183,0.8247,0.8265,0.834718,0.8240400000000001,0.8210630216661857,0.8270169783338145,0.8310373946150124,0.8383986053849876
33,0.83357,0.83512,0.82866,0.83891,0.83747,0.8277,0.8266,0.818,0.8217,0.8286,0.834746,0.82452,0.8204814854215937,0.8285585145784063,0.8311873114775243,0.8383046885224756
34,0.83415,0.83654,0.83425,0.83662,0.83441,0.8297,0.8271,0.8187000000000001,0.8262,0.8277,0.8351939999999999,0.8258800000000001,0.8221104376911902,0.8296495623088099,0.8340590180618176,0.8363289819381822
35,0.83541,0.8419,0.83382,0.83566,0.83436,0.8269,0.8222,0.8165,0.8289,0.8289,0.8362299999999999,0.8246800000000001,0.819913282051558,0.8294467179484422,0.8333161983595309,0.839143801640469
