epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
17,0.80957,0.81584,0.80501,0.81484,0.80823,0.8094,0.7993000000000001,0.807,0.8087000000000001,0.8026000000000001,0.810698,0.8054,0.8015399481868762,0.8092600518131238,0.8066160132288309,0.8147799867711691
18,0.8052,0.81516,0.80592,0.81927,0.80175,0.8097,0.8065000000000001,0.8136,0.8159000000000001,0.8014,0.80946,0.80942,0.804274361069799,0.8145656389302011,0.8028441191062716,0.8160758808937283
19,0.81344,0.81229,0.81119,0.81758,0.80611,0.8126000000000001,0.8079999999999999,0.8158,0.8131999999999999,0.8069,0.8121219999999999,0.8112999999999999,0.8079593413823019,0.814640658617698,0.8084188154245298,0.81582518457547
20,0.81458,0.81866,0.80657,0.81549,0.81487,0.8136,0.8158,0.8101,0.8179000000000001,0.8059999999999999,0.814034,0.81268,0.8084584363086647,0.8169015636913353,0.81002830105974,0.8180396989402601
21,0.82017,0.81255,0.80649,0.81981,0.81607,0.8170999999999999,0.8140999999999999,0.8172,0.8215,0.8149,0.815018,0.8169599999999999,0.8143865975829652,0.8195334024170347,0.8099301540903837,0.8201058459096163
22,0.8121,0.817,0.81463,0.81567,0.81581,0.813,0.8136,0.8157,0.8201,0.8122,0.815042,0.8149200000000001,0.8120821134624514,0.8177578865375488,0.8133901477063612,0.8166938522936389
23,0.81751,0.81718,0.8127,0.81833,0.81165,0.8175,0.8147,0.8165,0.8155,0.8081999999999999,0.815474,0.81448,0.8112019518002322,0.8177580481997677,0.8127342730063015,0.8182137269936985
24,0.8095,0.82091,0.81283,0.82674,0.81437,0.807,0.8162,0.8173999999999999,0.8203,0.8118000000000001,0.81687,0.81454,0.8098822752335503,0.8191977247664498,0.8106954230914175,0.8230445769085825
25,0.81622,0.82117,0.81784,0.8233,0.81481,0.8195,0.8186,0.8217,0.8228,0.8165,0.818668,0.81982,0.817582680174852,0.822057319825148,0.8155286408297233,0.8218073591702766
26,0.82257,0.82352,0.82105,0.82317,0.8117,0.8193,0.8218000000000001,0.8216,0.8242,0.8166,0.820402,0.8207000000000001,0.8181293969579105,0.8232706030420897,0.815969648930872,0.824834351069128
27,0.82136,0.82239,0.82071,0.81841,0.81649,0.821,0.8205,0.8256999999999999,0.825,0.8148000000000001,0.8198719999999999,0.8214,0.8175017952850062,0.8252982047149938,0.8177350825940154,0.8220089174059845
28,0.82211,0.8193,0.81581,0.81875,0.81989,0.8187000000000001,0.8177,0.8225,0.8248000000000001,0.8184999999999999,0.819172,0.82044,0.8176994890987263,0.8231805109012736,0.817140011811058,0.821203988188942
29,0.82914,0.81956,0.81938,0.82387,0.82054,0.8217,0.8222,0.8240999999999999,0.8229000000000001,0.8183,0.8224979999999998,0.8218400000000001,0.8198951606750172,0.823784839324983,0.8188051398618413,0.8261908601381583
30,0.82411,0.82404,0.81513,0.82015,0.82083,0.8186,0.8238,0.8271,0.8236,0.8220000000000001,0.820852,0.82302,0.8202571029697073,0.8257828970302926,0.8175652849226013,0.8241387150773988
31,0.82742,0.82769,0.81998,0.82511,0.81973,0.8249,0.8226,0.8243,0.8267,0.8212,0.823986,0.82394,0.8220441097078154,0.8258358902921846,0.8204949566029623,0.8274770433970376
32,0.8212,0.82956,0.82327,0.82015,0.81372,0.8266,0.8194,0.8269,0.8251000000000001,0.8255,0.82158,0.8247,0.8219672358316167,0.8274327641683833,0.816471078391676,0.826688921608324
33,0.82381,0.8243,0.81445,0.82338,0.82671,0.8206,0.8212,0.8271999999999999,0.8270000000000001,0.8223999999999999,0.8225300000000001,0.8236799999999999,0.8208273521072518,0.8265326478927479,0.8183287478057133,0.8267312521942869
34,0.82146,0.82516,0.82621,0.83202,0.82334,0.8227,0.8170000000000001,0.8248000000000001,0.8269,0.8269,0.825638,0.8236600000000001,0.8199838063163104,0.8273361936836897,0.8220596741344589,0.8292163258655411
35,0.82409,0.81964,0.82533,0.82273,0.82101,0.8227,0.8239,0.8281999999999999,0.8294,0.8220999999999999,0.82256,0.8252599999999999,0.8222877281416396,0.8282322718583601,0.8205119960937537,0.8246080039062462
36,0.82201,0.8294,0.81492,0.82398,0.82164,0.8240000000000001,0.8262999999999999,0.8279000000000001,0.8299,0.8231,0.8223900000000001,0.82624,0.8237487352609568,0.8287312647390431,0.8177386346090637,0.8270413653909364
37,0.83003,0.83057,0.82786,0.8313,0.81986,0.8291,0.8242,0.8273999999999999,0.8286,0.8217,0.827924,0.8261999999999998,0.8233765269613469,0.8290234730386528,0.8237319570612887,0.8321160429387113
38,0.83023,0.83499,0.8216,0.8284,0.82232,0.8256,0.8259000000000001,0.8271,0.8271999999999999,0.8247,0.8275080000000001,0.8261,0.8251555424837506,0.8270444575162493,0.8224879386457934,0.8325280613542069
39,0.83081,0.8307,0.81565,0.8336,0.81918,0.8279000000000001,0.8240000000000001,0.8269,0.8306999999999999,0.8254,0.825988,0.82698,0.8246966690997581,0.829263330900242,0.8188239190401002,0.8331520809598999
40,0.82722,0.82865,0.82141,0.82405,0.82449,0.8284,0.8234,0.8294,0.8292,0.8298000000000001,0.825164,0.82804,0.8256755973270189,0.8304044026729811,0.8226275804763408,0.8277004195236592
41,0.83005,0.83411,0.82488,0.82506,0.82326,0.8273999999999999,0.8256,0.8316,0.8315,0.8227,0.827472,0.8277599999999999,0.8243210466708604,0.8311989533291395,0.8234474185310768,0.8314965814689231
42,0.82558,0.8302,0.82423,0.8327,0.82652,0.8270000000000001,0.8306999999999999,0.8312,0.8304,0.8259000000000001,0.8278460000000001,0.82904,0.8268816673101674,0.8311983326898326,0.8247132338101928,0.8309787661898074
43,0.83127,0.8287,0.82514,0.83065,0.82391,0.8319,0.825,0.8295,0.8284999999999999,0.8254,0.827934,0.82806,0.825473419245413,0.8306465807545871,0.8249983120056791,0.8308696879943208
44,0.83215,0.82922,0.82042,0.82452,0.82616,0.8270000000000001,0.8295,0.8306,0.8292,0.8271999999999999,0.826494,0.8286999999999999,0.8273114756033831,0.8300885243966166,0.8224859301403293,0.8305020698596706
45,0.83354,0.82443,0.82298,0.83029,0.82498,0.8267,0.8273,0.8308,0.8266,0.8251999999999999,0.827244,0.8273199999999999,0.8254487437374853,0.8291912562625146,0.8232404086122582,0.8312475913877417
46,0.82515,0.82831,0.82366,0.83182,0.8225,0.8276,0.8304,0.8303,0.8306999999999999,0.8283,0.8262879999999999,0.8294599999999999,0.8282004762804932,0.8307195237195065,0.8229044551133463,0.8296715448866535
47,0.82806,0.83375,0.82063,0.82064,0.82943,0.8261,0.8259000000000001,0.8286,0.8301000000000001,0.8291,0.826502,0.8279599999999998,0.8262871581066937,0.8296328418933059,0.8213565655188313,0.8316474344811686
48,0.82892,0.83,0.82452,0.8276,0.82297,0.8284,0.8281999999999999,0.8278,0.83,0.8295,0.826802,0.8287800000000001,0.827949578420319,0.8296104215796811,0.8241471297583498,0.8294568702416503
49,0.82353,0.83184,0.82136,0.82941,0.82778,0.8293,0.8314,0.828,0.8275,0.8298000000000001,0.826784,0.8292000000000002,0.8278186962680136,0.8305813037319867,0.8229510032611544,0.8306169967388455
