epoch,train_acc_1011,train_acc_123,train_acc_42,train_acc_456,train_acc_789,test_acc_1011,test_acc_123,test_acc_42,test_acc_456,test_acc_789,mean_train_acc,mean_test_acc,min_std_train,max_std_train,min_std_test,max_std_test
10,0.74839,0.77778,0.76661,0.77693,0.7768,0.7432,0.7745000000000001,0.7741,0.772,0.7768999999999999,0.769302,0.76814,0.7555732820513867,0.7807067179486133,0.7580695338415823,0.7805344661584178
11,0.75845,0.78538,0.77953,0.7797,0.77711,0.752,0.7816,0.7879,0.7833,0.7818999999999999,0.7760339999999999,0.7773399999999999,0.7644707187457884,0.7902092812542114,0.7668322162598764,0.7852357837401234
12,0.76464,0.79101,0.78792,0.78231,0.78546,0.7548999999999999,0.79,0.7895,0.7893000000000001,0.7831,0.782268,0.78136,0.7678906867287155,0.7948293132712846,0.7730018823663845,0.7915341176336155
13,0.7729,0.79028,0.79219,0.79297,0.79104,0.7683,0.7918999999999999,0.8001,0.7928000000000001,0.7925,0.787876,0.78912,0.7782873825877584,0.7999526174122417,0.7803310663356131,0.7954209336643869
14,0.77293,0.80127,0.79238,0.79569,0.78895,0.7728,0.7957,0.8,0.7920999999999999,0.7940999999999999,0.7902440000000001,0.79094,0.781504619774487,0.8003753802255129,0.7806811226087542,0.7998068773912459
15,0.77813,0.80009,0.79696,0.796,0.79698,0.7796,0.8016,0.8018000000000001,0.7988,0.8055,0.7936319999999999,0.79746,0.788279673208431,0.8066403267915689,0.7857591367343258,0.8015048632656739
16,0.78,0.80132,0.79548,0.79942,0.79964,0.7851,0.8006,0.8016,0.8031,0.8067,0.7951720000000001,0.7994200000000001,0.7919668395965203,0.80687316040348,0.787347795503695,0.8029962044963052
17,0.78463,0.80936,0.80566,0.80057,0.79995,0.7876000000000001,0.8094,0.8067,0.8062999999999999,0.8051,0.8000340000000001,0.8030199999999998,0.7951828066248177,0.810857193375182,0.791593576787862,0.8084744232121382
18,0.79385,0.80367,0.79906,0.80872,0.80145,0.7920999999999999,0.8098000000000001,0.8120999999999999,0.807,0.8094,0.80135,0.80608,0.7989052108044905,0.8132547891955095,0.7964265174926685,0.8062734825073316
19,0.79539,0.80941,0.79792,0.80793,0.80486,0.7906,0.8059999999999999,0.8095,0.8059999999999999,0.8142,0.803102,0.80526,0.7973364654351734,0.8131835345648265,0.7975789740178051,0.8086250259821949
20,0.79357,0.80437,0.80597,0.81183,0.80825,0.7913,0.8115000000000001,0.8156,0.8114,0.815,0.8047979999999999,0.8089600000000001,0.7999616445947052,0.817958355405295,0.7986499908913535,0.8109460091086463
21,0.79391,0.80443,0.80509,0.81245,0.80329,0.795,0.8173999999999999,0.8143,0.8114,0.8151,0.8038339999999999,0.81064,0.8025880188773198,0.8186919811226803,0.797918766783972,0.8097492332160279
22,0.78743,0.81126,0.81537,0.81475,0.81114,0.7966,0.8155,0.8158,0.8128,0.8118000000000001,0.80799,0.8104999999999999,0.8033826971400676,0.8176173028599322,0.7975641571084157,0.8184158428915843
23,0.80327,0.80784,0.81239,0.80809,0.80964,0.7992,0.8148000000000001,0.8170999999999999,0.8176000000000001,0.8149,0.8082459999999999,0.81272,0.8058662710879405,0.8195737289120595,0.8052773060110546,0.8112146939889452
24,0.79697,0.81155,0.81081,0.81901,0.80931,0.7989,0.8164,0.8179000000000001,0.8143,0.8165,0.80953,0.8128,0.805755569575899,0.8198444304241009,0.8024111349219134,0.8166488650780865
25,0.80586,0.81244,0.81107,0.81525,0.81662,0.8037000000000001,0.8187000000000001,0.8159000000000001,0.8140999999999999,0.8127,0.8122480000000001,0.8130200000000001,0.8079467761728858,0.8180932238271144,0.8084968007251014,0.8159991992748987
26,0.80067,0.81082,0.80942,0.81611,0.81225,0.8007,0.8201,0.8165,0.8161,0.8172,0.809854,0.81412,0.8072653957079929,0.820974604292007,0.8047482048611406,0.8149597951388593
27,0.80516,0.81087,0.8139,0.81478,0.8108,0.8056,0.8192,0.8139,0.8165,0.8207,0.811102,0.81518,0.8098548145572196,0.8205051854427804,0.8077312766354979,0.814472723364502
28,0.80761,0.81478,0.81385,0.82313,0.81561,0.8047,0.8203,0.8207,0.8197,0.8186,0.814996,0.8168,0.8107086947211619,0.822891305278838,0.8100472239897123,0.8199447760102878
29,0.80906,0.80904,0.81299,0.81674,0.81698,0.8059999999999999,0.8162999999999999,0.8214,0.8201,0.8222,0.8129620000000001,0.8172,0.8112451700276162,0.8231548299723839,0.8094684035722483,0.8164555964277519
30,0.80735,0.81995,0.81364,0.81569,0.81215,0.8088,0.8184999999999999,0.8222,0.8212,0.8220999999999999,0.813756,0.8185600000000001,0.8135001185784646,0.8236198814215355,0.8096150938189812,0.8178969061810188
31,0.80737,0.82092,0.81069,0.81749,0.8113,0.8055,0.8251000000000001,0.8218000000000001,0.8205,0.8204,0.8135540000000001,0.81866,0.811863942319256,0.8254560576807441,0.8086290650765722,0.818478934923428
32,0.8094,0.81565,0.81801,0.81431,0.81556,0.8083,0.8217,0.8256999999999999,0.8218000000000001,0.821,0.8145859999999999,0.8196999999999999,0.8137660299967053,0.8256339700032944,0.8117302927320889,0.817441707267911
33,0.80904,0.8193,0.81312,0.81559,0.81207,0.8089,0.8195999999999999,0.8245999999999999,0.8216,0.8198000000000001,0.8138240000000001,0.8189,0.8135881265075304,0.8242118734924695,0.8103725040924261,0.8172754959075741
34,0.8075,0.81366,0.81998,0.82044,0.81003,0.8079999999999999,0.8203,0.8223,0.8208,0.8178,0.8143220000000001,0.81784,0.8127110234939122,0.8229689765060878,0.8091288876384196,0.8195151123615806
35,0.8062,0.81066,0.81511,0.81389,0.8169,0.8096,0.8123,0.823,0.8222,0.8206,0.8125519999999998,0.8175399999999999,0.8120374187875143,0.8230425812124855,0.8087793012312138,0.8163246987687859
36,0.80724,0.81246,0.81211,0.82146,0.81194,0.8097,0.8204,0.8251000000000001,0.8233,0.8210999999999999,0.813042,0.8199200000000001,0.8145473284113023,0.8252926715886979,0.8084171177312283,0.8176668822687718
37,0.80672,0.81755,0.80947,0.81896,0.81788,0.8116,0.8183,0.8283,0.8228,0.8172,0.8141160000000001,0.81964,0.8140297950126578,0.8252502049873423,0.8091018097363583,0.8191301902636419
38,0.81036,0.81729,0.81423,0.81849,0.81628,0.8093,0.8245,0.8234,0.8229000000000001,0.8207,0.8153300000000001,0.8201599999999999,0.8145909426291336,0.8257290573708662,0.8124790142055774,0.8181809857944228
39,0.80615,0.82413,0.82441,0.81937,0.81491,0.8115000000000001,0.8216,0.8269,0.8205,0.8223999999999999,0.8177939999999999,0.82058,0.8155451613729932,0.8256148386270068,0.8110072434845501,0.8245807565154497
40,0.81213,0.82126,0.81325,0.81875,0.81972,0.8109999999999999,0.8210999999999999,0.8251000000000001,0.8222,0.8214,0.817022,0.8201599999999999,0.8153664209613274,0.8249535790386724,0.8133782250343908,0.8206657749656092
41,0.80698,0.81659,0.81864,0.82099,0.81533,0.8107,0.8228,0.8262999999999999,0.8238,0.8219,0.8157060000000002,0.8211,0.8156959274616268,0.8265040725383733,0.8109395564620989,0.8204724435379014
42,0.80537,0.81742,0.81444,0.81535,0.81863,0.8123999999999999,0.8184,0.8245999999999999,0.8220000000000001,0.8271,0.8142420000000001,0.8209,0.815765021908518,0.826034978091482,0.8095658160857384,0.8189181839142619
43,0.81093,0.81805,0.82169,0.82086,0.81644,0.8114,0.8217,0.828,0.8229000000000001,0.8236,0.817594,0.8215200000000001,0.8160305920173485,0.8270094079826518,0.8137627464192513,0.8214252535807488
44,0.81132,0.81022,0.81312,0.81264,0.81672,0.8127,0.8243,0.8286,0.8256999999999999,0.8245,0.8128040000000001,0.82316,0.8177092752775433,0.8286107247224567,0.8105975947788315,0.8150104052211686
45,0.80428,0.82645,0.8169,0.82068,0.82248,0.8123999999999999,0.8256999999999999,0.8271,0.8208,0.8262999999999999,0.818158,0.8224599999999999,0.8169694262594879,0.8279505737405118,0.8105688119011321,0.825747188098868
46,0.81304,0.82029,0.81944,0.82128,0.81471,0.8154,0.8247,0.8262999999999999,0.8204,0.8190999999999999,0.8177519999999999,0.8211799999999998,0.8172570419324187,0.8251029580675809,0.8144902740765049,0.821013725923495
47,0.80937,0.81413,0.81765,0.81736,0.81936,0.8127,0.8219,0.8236,0.821,0.8251000000000001,0.815574,0.8208599999999999,0.816543241957209,0.8251767580427909,0.812041065808708,0.819106934191292
48,0.81106,0.8247,0.81545,0.81815,0.81897,0.8149,0.8251999999999999,0.8270000000000001,0.8203,0.8255,0.817666,0.82258,0.8181278544498186,0.8270321455501813,0.8131947200937539,0.8221372799062461
49,0.81395,0.82175,0.81571,0.82397,0.81455,0.8133,0.8248000000000001,0.8255,0.8243,0.8244,0.817986,0.8224600000000001,0.8178606087359305,0.8270593912640697,0.8139055215966752,0.8220664784033248
